"","genus","quality_grade","id","comments_count","observed_on","num_identification_agreements","identifications_count","num_identification_disagreements","location","taxon.name","taxon.rank","taxon.id","taxon.taxon_changes_count","taxon.observations_count","user.id","user.observations_count","user.identifications_count","species_count","RatioDisagree"
"23171","Bombus","research",30622276,0,"2019-08-07",2,2,0,"45.9782533333,-66.5873416667","Bombus impatiens","species",118970,0,27111,2060122,8,0,56,0
"23172","Bombus","research",30621770,0,"2019-08-11",1,1,0,"44.0384109032,-66.1083324418","Bombus terricola","species",121517,0,947,2108848,91,0,56,0
"23173","Apis","research",30620972,0,"2019-08-11",1,1,0,"44.6503732865,-63.4943442603","Apis mellifera","species",47219,1,95272,1791402,307,4,1,0
"23174","Bombus","research",30620508,0,"2019-08-11",1,1,0,"44.17834977,-66.12559022","Bombus ternarius","species",127905,0,4181,2108848,91,0,56,0
"23175","Bombus","research",30620384,0,"2019-08-11",1,1,0,"44.17827352,-66.12553707","Bombus borealis","species",143854,0,1091,2108848,91,0,56,0
"23176","Bombus","research",30604871,0,"2019-08-10",1,1,0,"46.1461435497,-60.1690520098","Bombus impatiens","species",118970,0,27111,746388,1069,1342,56,0
"23177","Bombus","research",30604866,0,"2019-08-10",1,1,0,"46.1461435497,-60.1690520098","Bombus rufocinctus","species",144011,0,1055,746388,1069,1342,56,0
"23178","Bombus","research",30604862,0,"2019-08-10",1,1,0,"46.1461435497,-60.1690520098","Bombus impatiens","species",118970,0,27111,746388,1069,1342,56,0
"23179","Bombus","research",30604861,0,"2019-08-10",1,1,0,"46.1461435497,-60.1690520098","Bombus ternarius","species",127905,0,4181,746388,1069,1342,56,0
"23180","Bombus","needs_id",30604859,0,"2019-08-10",0,0,0,"46.1461435497,-60.1690520098","Bombus","genus",52775,1,143140,746388,1069,1342,56,NA
"23181","Bombus","research",30604857,0,"2019-08-10",1,1,0,"46.1461435497,-60.1690520098","Bombus impatiens","species",118970,0,27111,746388,1069,1342,56,0
"23182","Bombus","research",30603795,0,"2019-08-10",1,1,0,"46.1631636836,-63.8143199896","Bombus ternarius","species",127905,0,4181,1157357,720,255,56,0
"23183","Bombus","research",30603724,0,"2019-08-10",1,1,0,"46.163202629,-63.8142714297","Bombus rufocinctus","species",144011,0,1055,1157357,720,255,56,0
"23184","Bombus","research",30603660,0,"2019-08-10",1,1,0,"46.1632156245,-63.814376893","Bombus impatiens","species",118970,0,27111,1157357,720,255,56,0
"23185","Bombus","research",30603067,0,"2019-08-11",1,1,0,"46.0000953674,-62.5205383301","Bombus impatiens","species",118970,0,27111,1878041,188,53,56,0
"23186","Bombus","research",30599129,2,"2019-08-06",1,1,0,"44.6530318857,-63.7269526577","Bombus fernaldae","species",198858,0,263,545640,4395,1984,56,0
"23187","Bombus","research",30597789,0,"2019-08-09",1,1,0,"44.6542936167,-63.7283649333","Bombus ternarius","species",127905,0,4181,545640,4395,1984,56,0
"23188","Bombus","research",30581821,0,"2019-08-10",1,1,0,"44.6085277232,-63.5937472637","Bombus ternarius","species",127905,0,4181,1791402,307,4,56,0
"23189","Bombus","research",30554947,0,"2019-08-10",1,1,0,"46.6523683333,-60.4011566667","Bombus ternarius","species",127905,0,4181,112902,2842,11373,56,0
"23190","Bombus","research",30554946,0,"2019-08-10",1,1,0,"46.6522966667,-60.4012416667","Bombus borealis","species",143854,0,1091,112902,2842,11373,56,0
"23191","Bombus","research",30554944,0,"2019-08-10",1,1,0,"46.65235,-60.4011883333","Bombus perplexus","species",155085,0,1312,112902,2842,11373,56,0
"23192","Bombus","research",30551859,0,"2019-08-10",1,1,0,"48.0938221667,-65.0813916667","Bombus ternarius","species",127905,0,4181,2004187,15,0,56,0
"23193","Bombus","research",30542685,0,"2019-06-25",1,1,0,"45.4056667058,-63.2795128196","Bombus vagans","species",128670,1,1558,323903,3457,4900,56,0
"23194","Bombus","research",30541460,0,"2019-08-08",2,2,0,"46.6916016221,-60.3693862614","Bombus borealis","species",143854,0,1091,264273,8208,93,56,0
"23195","Bombus","research",30539072,0,"2019-08-10",1,1,0,"46.6525266667,-60.4012","Bombus impatiens","species",118970,0,27111,112902,2842,11373,56,0
"23196","Bombus","research",30539067,0,"2019-08-10",1,1,0,"46.7427198622,-60.5132184017","Bombus terricola","species",121517,0,947,112902,2842,11373,56,0
"23197","Bombus","needs_id",30535276,0,"2019-08-06",0,0,0,"45.3740916667,-63.2620283333","Bombus impatiens","species",118970,0,27111,2099692,5,0,56,NA
"23198","Triepeolus","research",30531438,0,"2019-08-08",1,1,0,"45.5957576879,-64.9508318624","Triepeolus eliseae","species",602351,0,6,107551,4593,13377,10,0
"23199","Melissodes","needs_id",30531437,1,"2019-08-08",2,2,0,"45.5957576879,-64.9508318624","Eumelissodes","subgenus",563472,0,1272,107551,4593,13377,21,0
"23200","Bombus","research",30517735,0,"2019-08-06",2,2,0,"46.1508483887,-60.5236930847","Bombus ternarius","species",127905,0,4181,1779340,33,0,56,0
"23201","Bombus","research",30503880,0,"2019-08-09",1,1,0,"44.4612616667,-63.61832","Bombus ternarius","species",127905,0,4181,2011414,35,0,56,0
"23202","Bombus","needs_id",30497105,0,"2019-08-09",1,1,0,"48.4933826,-64.3877019","Psithyrus","subgenus",538893,0,1941,2052305,29,0,56,0
"23203","Bombus","research",30492745,0,"2019-08-08",2,2,0,"46.2366203009,-63.0862021142","Bombus borealis","species",143854,0,1091,497404,578,449,56,0
"23204","Bombus","research",30492738,0,"2019-07-04",2,2,0,"44.6072375139,-65.9234006791","Bombus borealis","species",143854,0,1091,481432,832,7271,56,0
"23205","Bombus","needs_id",30480098,0,"2019-08-07",1,1,0,"45.6736133333,-64.9961866667","Pyrobombus","subgenus",538900,0,63340,1137676,168,5,56,0
"23206","Bombus","needs_id",30479849,0,"2019-08-08",0,0,0,"45.7268033333,-64.6702283333","Bombus vagans","species",128670,1,1558,1137676,168,5,56,NA
"23207","Bombus","research",30475250,0,"2019-08-09",2,2,0,"44.7580828968,-65.4582401344","Bombus ternarius","species",127905,0,4181,1899564,74,0,56,0
"23208","Bombus","research",30467073,0,"2019-08-08",2,2,0,"46.210495,-62.7304283333","Bombus impatiens","species",118970,0,27111,241853,4903,8416,56,0
"23209","Bombus","research",30466715,0,"2019-08-08",2,2,0,"46.2106633333,-62.73027","Bombus impatiens","species",118970,0,27111,241853,4903,8416,56,0
"23210","Bombus","research",30453600,0,"2019-08-08",1,1,0,"46.6524416667,-60.400275","Bombus ternarius","species",127905,0,4181,1360876,142,0,56,0
"23211","Bombus","research",30444904,0,"2019-08-08",1,1,0,"45.8238962439,-62.5547689152","Bombus terricola","species",121517,0,947,1878041,188,53,56,0
"23212","Bombus","research",30437639,0,"2019-08-08",1,1,0,"44.6642033535,-63.2617483288","Bombus borealis","species",143854,0,1091,2007524,261,49,56,0
"23213","Bombus","research",30434665,0,"2019-08-04",2,2,0,"45.6574665833,-66.1109523738","Bombus terricola","species",121517,0,947,617887,366,47,56,0
"23214","Bombus","needs_id",30423812,0,"2019-08-01",1,1,0,"45.6171601032,-67.4266200993","Bombus ternarius","species",127905,0,4181,198686,4585,25853,56,0
"23215","Bombus","research",30423811,0,"2019-08-01",3,3,0,"45.6171485291,-67.4266485223","Bombus ternarius","species",127905,0,4181,198686,4585,25853,56,0
"23216","Melissodes","needs_id",30418098,0,"2019-08-07",2,2,0,"46.1313447563,-60.17968297","Eumelissodes","subgenus",563472,0,1272,1898141,8,0,21,0
"23217","Apis","research",30398269,0,"2019-08-06",1,1,0,"44.4442671913,-65.2117255259","Apis mellifera","species",47219,1,95272,318325,1068,1394,1,0
"23218","Bombus","research",30398268,0,"2019-08-06",1,1,0,"44.444095835,-65.2119039992","Bombus impatiens","species",118970,0,27111,318325,1068,1394,56,0
"23219","Bombus","research",30396084,0,"2019-08-05",1,1,0,"44.6696133333,-63.42013","Bombus impatiens","species",118970,0,27111,479031,19762,17375,56,0
"23220","Bombus","needs_id",30394533,0,"2019-08-07",0,0,0,"44.6897583008,-63.1415481567","Bombus","genus",52775,1,143140,1182788,75,0,56,NA
"23221","Bombus","research",30393287,0,"2019-08-07",1,1,0,"44.660604,-63.4783738","Bombus bimaculatus","species",52779,0,4755,687324,226,6,56,0
"23222","Bombus","needs_id",30388183,0,"2019-08-05",0,0,0,"44.6681033333,-63.42329","Bombus vagans","species",128670,1,1558,479031,19762,17375,56,NA
"23223","Bombus","needs_id",30388159,0,"2019-08-05",0,0,0,"44.6680816667,-63.423165","Bombus vagans","species",128670,1,1558,479031,19762,17375,56,NA
"23224","Bombus","research",30386618,0,"2019-08-05",1,1,0,"44.665775,-63.426055","Bombus ternarius","species",127905,0,4181,479031,19762,17375,56,0
"23225","Bombus","research",30386433,0,"2019-08-05",1,1,0,"44.6655883333,-63.4263966667","Bombus ternarius","species",127905,0,4181,479031,19762,17375,56,0
"23226","Bombus","needs_id",30386318,0,"2019-08-05",0,0,0,"44.66531,-63.4266583333","Bombus vagans","species",128670,1,1558,479031,19762,17375,56,NA
"23227","Bombus","research",30385877,0,"2019-08-05",1,1,0,"44.66476,-63.4272333333","Bombus borealis","species",143854,0,1091,479031,19762,17375,56,0
"23228","Bombus","research",30384606,0,"2019-08-05",1,1,0,"44.6620766667,-63.4304483333","Bombus ternarius","species",127905,0,4181,479031,19762,17375,56,0
"23229","Bombus","needs_id",30379827,1,"2019-08-07",2,2,0,"46.1314228786,-60.1796062779","Pyrobombus","subgenus",538900,0,63340,1898141,8,0,56,0
"23230","Apis","research",30378455,0,"2019-08-06",1,1,0,"46.146308236,-60.169507309","Apis mellifera","species",47219,1,95272,746388,1069,1342,1,0
"23231","Bombus","research",30373340,0,"2019-07-26",1,1,0,"58.1050118216,-68.4453251213","Bombus ternarius","species",127905,0,4181,1707393,83,0,56,0
"23232","Bombus","research",30368167,0,"2019-08-07",1,1,0,"46.7219528048,-60.3005721793","Bombus terricola","species",121517,0,947,1360876,142,0,56,0
"23233","Bombus","needs_id",30356595,0,"2019-08-06",1,1,0,"46.7500858071,-60.8991071798","Bombus perplexus","species",155085,0,1312,264273,8208,93,56,0
"23234","Bombus","research",30350071,0,"2019-08-05",2,2,0,"44.6216586222,-63.5656495989","Bombus ternarius","species",127905,0,4181,757299,855,0,56,0
"23235","Bombus","needs_id",30348129,0,"2019-08-05",1,1,0,"44.6232546,-63.5685893","Bombus","genus",52775,1,143140,757299,855,0,56,0
"23236","Bombus","research",30346333,0,"2019-08-06",1,1,0,"45.9084396362,-64.3684768677","Bombus impatiens","species",118970,0,27111,1154312,801,3,56,0
"23237","Melissodes","needs_id",30337758,0,"2019-08-06",1,1,0,"45.9673995972,-62.7878227234","Eumelissodes","subgenus",563472,0,1272,1878041,188,53,21,0
"23238","Bombus","research",30337443,0,"2019-08-06",1,1,0,"45.8341164265,-62.6989084718","Bombus terricola","species",121517,0,947,1878041,188,53,56,0
"23239","Bombus","needs_id",30337255,0,"2019-07-26",0,0,0,"44.4918494253,-63.9178433922","Bombus","genus",52775,1,143140,147382,1810,8,56,NA
"23240","Bombus","needs_id",30337099,0,"2019-07-26",1,1,0,"44.4918765407,-63.9178804402","Bombus ternarius","species",127905,0,4181,147382,1810,8,56,0
"23241","Bombus","needs_id",30325852,0,"2019-08-06",0,0,0,"47.9922234353,-66.2908791597","Bombus","genus",52775,1,143140,1038881,356,0,56,NA
"23242","Bombus","needs_id",30325558,0,"2019-08-06",0,0,0,"44.63623977,-63.58020944","Bombus","genus",52775,1,143140,538285,1682,2093,56,NA
"23243","Apis","research",30321498,0,"2019-08-06",1,1,0,"45.9260094244,-66.6104228503","Apis mellifera","species",47219,1,95272,1035363,64,46,1,0
"23244","Bombus","needs_id",30302421,0,"2019-08-06",0,0,0,"46.3158157189,-60.9703298752","Bombus","genus",52775,1,143140,2008749,4,0,56,NA
"23245","Bombus","needs_id",30300519,0,"2019-08-05",1,1,0,"44.66076,-63.4325683333","Pyrobombus","subgenus",538900,0,63340,479031,19762,17375,56,0
"23246","Bombus","needs_id",30300500,0,"2019-08-05",1,1,0,"44.660755,-63.43244","Pyrobombus","subgenus",538900,0,63340,479031,19762,17375,56,0
"23247","Bombus","research",30300034,0,"2019-08-05",1,1,0,"44.65987,-63.4351216667","Bombus vagans","species",128670,1,1558,479031,19762,17375,56,0
"23248","Bombus","research",30280233,0,"2019-08-05",1,1,0,"44.66317,-63.4291316667","Bombus impatiens","species",118970,0,27111,479031,19762,17375,56,0
"23249","Bombus","needs_id",30279652,0,"2019-08-05",1,1,0,"45.643495,-61.3709616667","Bombus vagans","species",128670,1,1558,2095051,6,0,56,0
"23250","Bombus","research",30279491,0,"2019-08-05",1,1,0,"44.7268201918,-63.5145089462","Bombus terricola","species",121517,0,947,479031,19762,17375,56,0
"23251","Bombus","research",30279219,0,"2019-08-05",1,1,0,"45.411945,-63.5968633333","Bombus bimaculatus","species",52779,0,4755,323903,3457,4900,56,0
"23252","Melissodes","research",30259021,0,"2019-08-05",1,1,0,"45.7346755121,-65.8550756425","Melissodes illatus","species",747145,1,19,556169,1468,227,21,0
"23253","Bombus","research",30256070,0,"2019-08-04",1,1,0,"45.546925,-62.6798216667","Bombus impatiens","species",118970,0,27111,2007974,66,0,56,0
"23254","Bombus","research",30251224,0,"2019-08-04",1,1,0,"46.0510833333,-67.1351861667","Bombus ternarius","species",127905,0,4181,797224,423,234,56,0
"23255","Bombus","needs_id",30246260,0,"2019-08-05",2,2,0,"46.15776449,-63.80748538","Pyrobombus","subgenus",538900,0,63340,2050396,39,0,56,0
"23256","Bombus","needs_id",30245789,0,"2019-08-05",1,1,0,"46.01149283,-66.63552821","Bombus rufocinctus","species",144011,0,1055,1841684,29,0,56,0
"23257","Bombus","needs_id",30244309,0,"2019-08-05",1,1,0,"44.6255383333,-64.56327","Pyrobombus","subgenus",538900,0,63340,322086,50,0,56,0
"23258","Bombus","research",30241914,0,"2019-08-05",2,2,0,"44.6255533333,-64.5632633333","Bombus ternarius","species",127905,0,4181,322086,50,0,56,0
"23259","Bombus","needs_id",30221735,0,"2019-08-04",1,1,0,"46.0101310067,-66.9533295285","Bombus ternarius","species",127905,0,4181,702203,2521,11574,56,0
"23260","Bombus","needs_id",30211855,0,"2019-08-04",0,0,0,"44.7331916667,-63.20084","Bombus vagans","species",128670,1,1558,479031,19762,17375,56,NA
"23261","Bombus","research",30211829,0,"2019-08-04",1,1,0,"44.7838842814,-63.2682321319","Bombus terricola","species",121517,0,947,479031,19762,17375,56,0
"23262","Bombus","research",30211797,0,"2019-08-04",1,1,0,"44.73322,-63.2008133333","Bombus ternarius","species",127905,0,4181,479031,19762,17375,56,0
"23263","Bombus","research",30211778,0,"2019-08-04",2,2,0,"44.7330916667,-63.200745","Bombus ternarius","species",127905,0,4181,479031,19762,17375,56,0
"23264","Bombus","needs_id",30208316,0,"2019-08-04",0,0,0,"44.7383666667,-63.1824466667","Bombus","genus",52775,1,143140,479031,19762,17375,56,NA
"23265","Bombus","needs_id",30208236,0,"2019-08-04",0,0,0,"44.73834,-63.1824416667","Bombus","genus",52775,1,143140,479031,19762,17375,56,NA
"23266","Bombus","needs_id",30208212,0,"2019-08-04",0,0,0,"44.738315,-63.1825416667","Bombus","genus",52775,1,143140,479031,19762,17375,56,NA
"23267","Bombus","needs_id",30208159,0,"2019-08-04",0,0,0,"44.7382633333,-63.18256","Bombus vagans","species",128670,1,1558,479031,19762,17375,56,NA
"23268","Bombus","needs_id",30204873,0,"2019-08-04",1,1,0,"46.0855851776,-60.9098571299","Bombus","genus",52775,1,143140,234645,345,174,56,0
"23269","Bombus","research",30202291,0,"2019-07-31",1,1,0,"45.2847144583,-66.0726400801","Bombus impatiens","species",118970,0,27111,1025613,893,22,56,0
"23270","Bombus","needs_id",30199632,0,"2019-08-04",0,0,0,"45.0868020673,-64.3687542435","Bombus","genus",52775,1,143140,2031961,19,0,56,NA
"23271","Bombus","needs_id",30190916,1,"2019-08-04",2,2,0,"44.5262,-63.947445","Pyrobombus","subgenus",538900,0,63340,1425855,48,0,56,0
"23272","Bombus","research",30190772,0,"2019-08-04",1,1,0,"44.5262083333,-63.9474416667","Bombus ternarius","species",127905,0,4181,1425855,48,0,56,0
"23273","Bombus","research",30189275,0,"2019-08-04",1,1,0,"45.9270634259,-60.4054449469","Bombus terricola","species",121517,0,947,115156,916,0,56,0
"23274","Bombus","needs_id",30189217,0,"2019-08-04",1,1,0,"45.9672166667,-60.4560783333","Bombus impatiens","species",118970,0,27111,115156,916,0,56,0
"23275","Bombus","research",30188826,0,"2019-08-04",1,1,0,"45.9659083333,-60.4574383333","Bombus ternarius","species",127905,0,4181,115156,916,0,56,0
"23276","Bombus","research",30177473,0,"2019-08-04",1,1,0,"45.7885756137,-66.779796764","Bombus ternarius","species",127905,0,4181,1921707,99,7,56,0
"23277","Bombus","needs_id",30171656,0,"2019-08-02",0,0,0,"44.4520383333,-65.33545","Bombus vagans","species",128670,1,1558,323903,3457,4900,56,NA
"23278","Apis","research",30166640,0,"2019-07-25",1,1,0,"45.3742211111,-64.3299225","Apis mellifera","species",47219,1,95272,1157357,720,255,1,0
"23279","Bombus","research",30166579,0,"2019-07-25",1,1,0,"45.3448130245,-64.3351538432","Bombus terricola","species",121517,0,947,1157357,720,255,56,0
"23280","Bombus","research",30166491,0,"2019-07-25",1,1,0,"45.374206829,-64.3297855104","Bombus ternarius","species",127905,0,4181,1157357,720,255,56,0
"23281","Bombus","research",30166203,0,"2019-07-25",2,2,0,"45.3741186111,-64.3299666667","Bombus borealis","species",143854,0,1091,1157357,720,255,56,0
"23282","Bombus","research",30165751,1,"2019-07-25",2,2,0,"45.3742983333,-64.3294797222","Bombus impatiens","species",118970,0,27111,1157357,720,255,56,0
"23283","Bombus","needs_id",30164996,0,"2019-07-25",0,0,0,"45.4145566867,-64.5526755619","Bombus","genus",52775,1,143140,1157357,720,255,56,NA
"23284","Bombus","needs_id",30164590,0,"2019-08-03",1,1,0,"44.6610103667,-63.74459025","Pyrobombus","subgenus",538900,0,63340,545640,4395,1984,56,0
"23285","Bombus","research",30147521,0,"2019-08-03",1,1,0,"46.8849966667,-60.5056533333","Bombus ternarius","species",127905,0,4181,1360876,142,0,56,0
"23286","Bombus","research",30147304,0,"2019-08-03",1,1,0,"46.8546071606,-60.5551955503","Bombus terricola","species",121517,0,947,1360876,142,0,56,0
"23287","Bombus","needs_id",30144104,0,"2016-09-15",2,2,0,"45.598565465,-65.4401155867","Pyrobombus","subgenus",538900,0,63340,825466,3837,1193,56,0
"23288","Bombus","research",30143185,0,"2019-08-03",1,1,0,"44.6381833333,-63.3167133333","Bombus impatiens","species",118970,0,27111,1345012,80,0,56,0
"23289","Melissodes","needs_id",30140073,0,"2019-08-03",2,2,0,"44.7246616667,-63.5272533333","Melissodes","genus",52781,0,5353,479031,19762,17375,21,0
"23290","Melissodes","needs_id",30140030,0,"2019-08-03",2,2,0,"44.7246433333,-63.5273416667","Melissodes","genus",52781,0,5353,479031,19762,17375,21,0
"23291","Bombus","needs_id",30139792,0,"2019-08-03",0,0,0,"44.72466,-63.527275","Bombus","genus",52775,1,143140,479031,19762,17375,56,NA
"23292","Bombus","needs_id",30139742,0,"2019-08-03",0,0,0,"44.7250916667,-63.5269783333","Bombus","genus",52775,1,143140,479031,19762,17375,56,NA
"23293","Bombus","needs_id",30139707,0,"2019-08-03",0,0,0,"44.7248133333,-63.5273316667","Bombus","genus",52775,1,143140,479031,19762,17375,56,NA
"23294","Bombus","needs_id",30139638,0,"2019-08-03",1,1,0,"44.72484,-63.5273266667","Bombus perplexus","species",155085,0,1312,479031,19762,17375,56,0
"23295","Bombus","needs_id",30139615,0,"2019-08-03",0,0,0,"44.72466,-63.527275","Bombus","genus",52775,1,143140,479031,19762,17375,56,NA
