"genus","quality_grade","identifications_most_agree","species_guess","num_identification_disagreements","identifications_count"
"Bombus","research",TRUE,"Common Eastern Bumble Bee",0,1
"Xylocopa","research",TRUE,"Eastern Carpenter Bee",0,1
"Bombus","needs_id",TRUE,"Bumble Bees",0,3
"Xylocopa","casual",FALSE,"Carpenter Bees",0,0
"Xylocopa","research",TRUE,"Eastern Carpenter Bee",0,2
"Bombus","research",TRUE,"Bombus ternarius",0,2
"Bombus","research",TRUE,"Tricolored Bumble Bee",0,1
"Bombus","research",TRUE,"Tricolored Bumble Bee",0,1
"Bombus","research",TRUE,"Common Eastern Bumble Bee",0,1
"Apis","research",TRUE,"Western Honey Bee",0,1
"Apis","research",TRUE,"Western Honey Bee",0,1
"Apis","research",TRUE,"Western Honey Bee",0,2
"Xylocopa","research",TRUE,"Eastern Carpenter Bee",0,2
"Nomada","needs_id",TRUE,"Nomad Bees",0,2
"Bombus","needs_id",TRUE,"Bumble Bees",0,2
"Xylocopa","research",TRUE,"Eastern Carpenter Bee",0,1
"Xylocopa","research",TRUE,"Eastern Carpenter Bee",0,2
"Bombus","research",TRUE,"Two-spotted Bumble Bee",0,1
"Apis","research",TRUE,"Western Honey Bee",0,1
"Apis","research",TRUE,"Western Honey Bee",0,1
"Bombus","research",TRUE,"Common Eastern Bumble Bee",0,1
"Bombus","needs_id",TRUE,"Two-spotted Bumble Bee",0,1
"Xylocopa","research",TRUE,"Eastern Carpenter Bee",0,1
"Ceratina","needs_id",TRUE,"Zadontomerus",0,1
"Bombus","research",TRUE,"Common Eastern Bumble Bee",0,1
"Xylocopa","research",TRUE,"Eastern Carpenter Bee",0,2
"Bombus","needs_id",TRUE,"Two-spotted Bumble Bee",0,1
"Bombus","research",TRUE,"Brown-belted Bumble Bee",0,1
"Apis","research",TRUE,"Western Honey Bee",0,1
"Bombus","research",TRUE,"Common Eastern Bumble Bee",0,1
"Bombus","needs_id",TRUE,"Bumble Bees",3,9
"Apis","research",TRUE,"Western Honey Bee",0,1
"Bombus","research",TRUE,"Common Eastern Bumble Bee",0,1
"Apis","research",TRUE,"Western Honey Bee",0,2
"Xylocopa","research",TRUE,"Eastern Carpenter Bee",0,1
"Bombus","research",TRUE,"Northern Amber Bumble Bee",0,1
"Bombus","needs_id",TRUE,"Pyrobombus",0,1
"Bombus","research",TRUE,"Brown-belted Bumble Bee",0,2
"Bombus","research",TRUE,"Common Eastern Bumble Bee",0,1
"Bombus","needs_id",TRUE,"Two-spotted Bumble Bee",0,1
"Nomada","needs_id",TRUE,"Nomad Bees",0,2
"Bombus","research",TRUE,"Tricolored Bumble Bee",0,2
"Bombus","research",TRUE,"Two-spotted Bumble Bee",0,1
"Apis","casual",FALSE,"Honey Bees",0,0
"Bombus","casual",FALSE,"Common Eastern Bumble Bee",0,0
"Bombus","research",TRUE,"Common Eastern Bumble Bee",0,1
"Bombus","research",TRUE,"Common Eastern Bumble Bee",0,1
"Bombus","research",TRUE,"Brown-belted Bumble Bee",0,1
"Apis","research",TRUE,"Western Honey Bee",0,1
"Nomada","needs_id",TRUE,"Nomad Bees",0,1
"Bombus","research",TRUE,"Common Eastern Bumble Bee",0,1
"Bombus","research",TRUE,"Two-spotted Bumble Bee",0,2
"Xylocopa","research",TRUE,"Eastern Carpenter Bee",0,1
"Bombus","research",TRUE,"Common Eastern Bumble Bee",0,3
"Xylocopa","research",TRUE,"Eastern Carpenter Bee",0,3
"Nomada","needs_id",TRUE,"Nomad Bees",0,2
"Bombus","research",TRUE,"Tricolored Bumble Bee",0,2
"Nomada","needs_id",TRUE,"Nomad Bees",0,3
"Bombus","research",TRUE,"Common Eastern Bumble Bee",0,1
"Nomada","needs_id",TRUE,"Nomad Bees",0,2
"Apis","research",TRUE,"Western Honey Bee",0,1
"Bombus","research",TRUE,"Common Eastern Bumble Bee",0,2
"Bombus","research",TRUE,"Tricolored Bumble Bee",0,1
"Bombus","research",TRUE,"Tricolored Bumble Bee",0,3
"Apis","research",TRUE,"Western Honey Bee",0,1
"Xylocopa","research",TRUE,"Eastern Carpenter Bee",0,2
"Bombus","research",TRUE,"Common Eastern Bumble Bee",0,3
"Bombus","research",TRUE,"Two-spotted Bumble Bee",0,2
"Bombus","research",TRUE,"Common Eastern Bumble Bee",0,1
"Bombus","research",TRUE,"Tricolored Bumble Bee",0,1
"Apis","research",TRUE,"Western Honey Bee",0,1
"Bombus","needs_id",TRUE,"Pyrobombus",0,2
"Apis","research",TRUE,"Western Honey Bee",0,1
"Bombus","research",TRUE,"Brown-belted Bumble Bee",0,1
"Ceratina","needs_id",TRUE,"Zadontomerus",0,1
"Ceratina","needs_id",TRUE,"Zadontomerus",0,1
"Apis","research",TRUE,"Western Honey Bee",0,1
"Bombus","research",TRUE,"Common Eastern Bumble Bee",0,1
"Bombus","needs_id",TRUE,"Pyrobombus",0,2
"Bombus","research",TRUE,"Common Eastern Bumble Bee",0,1
"Nomada","needs_id",TRUE,"Nomad Bees",0,1
"Bombus","research",TRUE,"Tricolored Bumble Bee",0,1
"Bombus","research",TRUE,"Two-spotted Bumble Bee",0,1
"Bombus","needs_id",TRUE,"Pyrobombus",0,1
"Bombus","research",TRUE,"Two-spotted Bumble Bee",0,2
"Apis","research",TRUE,"Western Honey Bee",0,2
"Nomada","needs_id",TRUE,"Nomad Bees",0,2
"Ceratina","needs_id",TRUE,"Zadontomerus",0,1
"Bombus","research",TRUE,"Two-spotted Bumble Bee",0,1
"Xylocopa","research",TRUE,"Eastern Carpenter Bee",0,1
"Bombus","research",FALSE,"Two-spotted Bumble Bee",0,0
"Bombus","research",TRUE,"Common Eastern Bumble Bee",0,1
"Bombus","research",TRUE,"Two-spotted Bumble Bee",0,1
"Apis","research",TRUE,"Western Honey Bee",0,2
"Apis","research",TRUE,"Western Honey Bee",0,1
"Apis","research",TRUE,"Western Honey Bee",0,1
"Apis","research",TRUE,"Western Honey Bee",0,2
"Bombus","needs_id",TRUE,"Bumble Bees",0,2
"Bombus","needs_id",TRUE,"Pyrobombus",0,1
"Apis","research",TRUE,"Western Honey Bee",0,1
"Apis","research",TRUE,"Western Honey Bee",0,1
"Apis","research",TRUE,"Western Honey Bee",0,1
"Ceratina","needs_id",TRUE,"Zadontomerus",0,1
"Apis","research",TRUE,"Western Honey Bee",0,3
"Nomada","needs_id",TRUE,"Nomada",0,2
"Nomada","needs_id",TRUE,"Nomad Bees",0,1
"Bombus","research",TRUE,"Red-belted Bumble Bee",0,2
"Apis","research",TRUE,"Western Honey Bee",0,1
"Bombus","research",TRUE,"Brown-belted Bumble Bee",0,1
"Apis","research",TRUE,"Western Honey Bee",0,3
"Apis","research",TRUE,"Western Honey Bee",0,2
"Apis","research",TRUE,"Western Honey Bee",0,1
"Ceratina","needs_id",TRUE,"Zadontomerus",0,1
"Apis","research",TRUE,"Western Honey Bee",0,1
"Apis","research",TRUE,"Western Honey Bee",0,2
"Apis","research",TRUE,"Western Honey Bee",0,1
"Apis","research",TRUE,"Western Honey Bee",0,1
"Xylocopa","research",TRUE,"Eastern Carpenter Bee",0,2
"Apis","research",TRUE,"Abeille européenne",0,2
"Apis","research",TRUE,"Western Honey Bee",0,1
"Ceratina","needs_id",TRUE,"Zadontomerus",0,2
"Apis","research",TRUE,"Western Honey Bee",1,4
"Apis","research",TRUE,"Abeille européenne",0,1
"Apis","research",TRUE,"Western Honey Bee",0,1
"Bombus","needs_id",TRUE,"Pyrobombus",0,2
"Bombus","research",TRUE,"Tricolored Bumble Bee",0,1
"Apis","research",TRUE,"Western Honey Bee",0,2
"Bombus","research",TRUE,"Common Eastern Bumble Bee",0,1
"Bombus","research",TRUE,"Perplexing Bumble Bee",0,3
"Bombus","research",TRUE,"Common Eastern Bumble Bee",0,2
"Apis","research",TRUE,"Western Honey Bee",0,2
"Bombus","research",TRUE,"Common Eastern Bumble Bee",0,1
"Bombus","research",TRUE,"Common Eastern Bumble Bee",0,1
"Apis","research",TRUE,"Western Honey Bee",0,1
"Bombus","research",TRUE,"Two-spotted Bumble Bee",0,2
"Bombus","research",TRUE,"Brown-belted Bumble Bee",0,2
"Nomada","needs_id",TRUE,"Nomad Bees",0,1
"Bombus","research",TRUE,"Red-belted Bumble Bee",0,2
"Bombus","research",TRUE,"Northern Amber Bumble Bee",0,3
"Bombus","research",TRUE,"Common Eastern Bumble Bee",0,1
"Apis","research",TRUE,"Western Honey Bee",0,2
"Bombus","needs_id",TRUE,"Two-spotted Bumble Bee",0,1
"Bombus","research",TRUE,"Two-spotted Bumble Bee",0,1
"Bombus","research",TRUE,"Red-belted Bumble Bee",0,2
"Bombus","research",TRUE,"Common Eastern Bumble Bee",0,2
"Bombus","research",TRUE,"Common Eastern Bumble Bee",0,1
"Bombus","research",TRUE,"Half-black Bumble Bee",0,1
"Apis","research",TRUE,"Western Honey Bee",0,1
"Bombus","needs_id",TRUE,"Pyrobombus",0,1
"Bombus","research",TRUE,"Red-belted Bumble Bee",0,2
"Apis","research",TRUE,"Western Honey Bee",0,1
"Apis","research",TRUE,"Western Honey Bee",0,1
"Bombus","research",TRUE,"Tricolored Bumble Bee",0,3
"Bombus","research",TRUE,"Common Eastern Bumble Bee",0,3
"Apis","research",TRUE,"Western Honey Bee",0,2
"Nomada","needs_id",TRUE,"Nomad Bees",0,2
"Nomada","needs_id",TRUE,"Nomad Bees",0,2
"Bombus","research",TRUE,"Tricolored Bumble Bee",0,1
"Apis","research",TRUE,"Abeille européenne",0,1
"Apis","research",TRUE,"Western Honey Bee",0,1
"Apis","research",TRUE,"Western Honey Bee",0,1
"Bombus","research",TRUE,"Tricolored Bumble Bee",1,4
"Bombus","research",TRUE,"Perplexing Bumble Bee",0,1
"Apis","research",TRUE,"Western Honey Bee",0,2
"Bombus","research",TRUE,"Common Eastern Bumble Bee",0,3
"Bombus","research",TRUE,"Common Eastern Bumble Bee",0,2
"Apis","research",TRUE,"Western Honey Bee",0,2
"Bombus","research",TRUE,"Two-spotted Bumble Bee",0,2
"Apis","research",TRUE,"Western Honey Bee",0,2
"Bombus","research",TRUE,"Two-spotted Bumble Bee",0,2
"Nomada","needs_id",TRUE,"Nomad Bees",0,2
"Apis","research",TRUE,"Western Honey Bee",0,2
"Apis","research",TRUE,"Abeille européenne",0,2
"Apis","research",TRUE,"Western Honey Bee",0,1
"Bombus","research",TRUE,"Brown-belted Bumble Bee",1,4
"Bombus","research",TRUE,"Brown-belted Bumble Bee",0,1
"Xylocopa","research",TRUE,"Eastern Carpenter Bee",0,2
"Nomada","needs_id",TRUE,"Nomad Bees",0,2
"Apis","research",TRUE,"Western Honey Bee",0,2
"Apis","research",TRUE,"Western Honey Bee",0,2
"Ceratina","needs_id",TRUE,"Zadontomerus",0,1
"Apis","research",TRUE,"Western Honey Bee",0,2
"Bombus","research",TRUE,"Red-belted Bumble Bee",0,2
"Bombus","research",TRUE,"Brown-belted Bumble Bee",0,2
"Bombus","research",TRUE,"Red-belted Bumble Bee",0,1
"Bombus","needs_id",TRUE,"Bumble Bees",0,1
"Bombus","research",TRUE,"Half-black Bumble Bee",0,1
"Bombus","research",TRUE,"Two-spotted Bumble Bee",0,2
"Bombus","research",TRUE,"Common Eastern Bumble Bee",0,2
"Bombus","research",TRUE,"Common Eastern Bumble Bee",0,1
"Bombus","research",TRUE,"Lemon Cuckoo Bumble Bee",0,1
"Bombus","research",TRUE,"Tricolored Bumble Bee",0,2
"Xylocopa","research",TRUE,"Eastern Carpenter Bee",0,1
"Apis","research",TRUE,"Western Honey Bee",0,2
"Bombus","research",TRUE,"Common Eastern Bumble Bee",0,2
"Bombus","research",TRUE,"Common Eastern Bumble Bee",0,2
"Xylocopa","research",TRUE,"Eastern Carpenter Bee",1,5
"Bombus","research",TRUE,"Common Eastern Bumble Bee",0,2
"Bombus","research",TRUE,"Tricolored Bumble Bee",0,1
"Apis","research",TRUE,"Western Honey Bee",0,2
"Bombus","research",TRUE,"Common Eastern Bumble Bee",0,2
"Apidae","needs_id",TRUE,"Honey Bees, Bumble Bees, and Allies",0,1
"Bombus","research",TRUE,"Brown-belted Bumble Bee",0,1
"Apis","needs_id",TRUE,"Honey Bees",0,1
"Bombus","research",TRUE,"Tricolored Bumble Bee",0,3
"Bombus","needs_id",TRUE,"Bumble Bees",0,2
"Bombus","needs_id",TRUE,"Bumble Bees",0,3
"Bombus","research",TRUE,"Tricolored Bumble Bee",0,1
"Bombus","needs_id",TRUE,"Pyrobombus",0,2
"Bombus","research",TRUE,"Tricolored Bumble Bee",0,2
"Bombus","research",TRUE,"Common Eastern Bumble Bee",0,3
"Xylocopa","research",TRUE,"Eastern Carpenter Bee",0,2
"Bombus","research",TRUE,"Tricolored Bumble Bee",1,4
"Bombus","research",TRUE,"Common Eastern Bumble Bee",0,2
"Xylocopa","research",TRUE,"Eastern Carpenter Bee",0,2
"Bombus","research",TRUE,"Common Eastern Bumble Bee",0,2
"Bombus","research",TRUE,"Red-belted Bumble Bee",0,1
"Apis","research",TRUE,"Western Honey Bee",0,1
"Bombus","research",TRUE,"Northern Amber Bumble Bee",0,2
"Bombus","research",TRUE,"Common Eastern Bumble Bee",0,2
"Apis","research",TRUE,"Western Honey Bee",0,2
"Bombus","research",TRUE,"Tricolored Bumble Bee",0,1
"Nomada","needs_id",TRUE,"Nomad Bees",0,1
"Nomada","needs_id",TRUE,"Nomad Bees",0,1
"Bombus","research",TRUE,"Northern Amber Bumble Bee",0,1
"Nomada","needs_id",TRUE,"Nomad Bees",0,2
"Nomada","needs_id",TRUE,"Nomad Bees",0,2
"Nomada","research",TRUE,"Nomada vicina",0,2
"Bombus","research",TRUE,"Northern Amber Bumble Bee",0,1
"Bombus","research",TRUE,"Tricolored Bumble Bee",0,2
"Bombus","research",TRUE,"Common Eastern Bumble Bee",0,1
"Bombus","research",TRUE,"Northern Amber Bumble Bee",0,3
"Triepeolus","needs_id",TRUE,"Triepeolus",0,2
"Bombus","research",TRUE,"Common Eastern Bumble Bee",0,1
"Bombus","research",TRUE,"Common Eastern Bumble Bee",0,1
"Bombus","research",TRUE,"Golden Northern Bumble Bee",0,1
"Bombus","research",TRUE,"Northern Amber Bumble Bee",0,1
"Bombus","research",TRUE,"Yellow-banded Bumble Bee",0,3
"Bombus","research",TRUE,"Common Eastern Bumble Bee",0,1
"Bombus","research",TRUE,"Brown-belted Bumble Bee",0,1
"Bombus","needs_id",TRUE,"Brown-belted Bumble Bee",0,1
"Bombus","research",TRUE,"Northern Amber Bumble Bee",0,1
"Bombus","research",TRUE,"Two-spotted Bumble Bee",0,2
"Apis","research",TRUE,"Western Honey Bee",0,1
"Bombus","research",TRUE,"American Bumble Bee",0,2
"Apis","research",TRUE,"Western Honey Bee",0,2
"Bombus","needs_id",TRUE,"Pyrobombus",0,1
"Apis","research",TRUE,"Western Honey Bee",0,1
"Bombus","research",TRUE,"American Bumble Bee",0,2
"Bombus","needs_id",TRUE,"Bumble Bees",0,2
"Ceratina","needs_id",TRUE,"Zadontomerus",0,1
"Ceratina","needs_id",TRUE,"Zadontomerus",0,1
"Nomada","needs_id",TRUE,"Nomada",0,3
"Bombus","research",TRUE,"Half-black Bumble Bee",0,2
"Bombus","research",TRUE,"Brown-belted Bumble Bee",0,3
"Bombus","research",TRUE,"Bombus bimaculatus",0,1
"Xylocopa","research",TRUE,"Eastern Carpenter Bee",0,2
"Apis","research",TRUE,"Western Honey Bee",0,2
"Bombus","research",TRUE,"Common Eastern Bumble Bee",0,1
"Bombus","needs_id",TRUE,"Bumble Bees",0,2
"Bombus","research",TRUE,"Tricolored Bumble Bee",0,2
"Bombus","research",TRUE,"Tricolored Bumble Bee",0,1
"Bombus","research",TRUE,"Common Eastern Bumble Bee",0,1
"Ceratina","needs_id",TRUE,"Zadontomerus",0,1
"Bombus","research",TRUE,"Common Eastern Bumble Bee",0,1
"Bombus","research",TRUE,"Common Eastern Bumble Bee",0,1
"Bombus","research",TRUE,"Common Eastern Bumble Bee",0,1
"Bombus","research",TRUE,"Common Eastern Bumble Bee",0,1
"Bombus","research",TRUE,"Common Eastern Bumble Bee",0,1
"Bombus","research",TRUE,"Common Eastern Bumble Bee",0,1
"Bombus","research",TRUE,"Common Eastern Bumble Bee",0,1
"Bombus","research",TRUE,"Red-belted Bumble Bee",0,1
"Bombus","research",TRUE,"Tricolored Bumble Bee",0,1
"Ceratina","needs_id",TRUE,"Zadontomerus",0,1
"Bombus","needs_id",FALSE,"Pyrobombus",0,0
"Bombus","research",TRUE,"Common Eastern Bumble Bee",0,1
"Bombus","research",TRUE,"Common Eastern Bumble Bee",0,1
"Melissodes","needs_id",TRUE,"Eumelissodes",0,1
"Bombus","research",TRUE,"Common Eastern Bumble Bee",0,1
"Bombus","needs_id",FALSE,"Pyrobombus",0,0
"Triepeolus","research",TRUE,"Triepeolus donatus",0,1
"Bombus","needs_id",FALSE,"Pyrobombus",0,0
"Bombus","research",TRUE,"Two-spotted Bumble Bee",0,2
"Bombus","research",TRUE,"Perplexing Bumble Bee",0,1
"Bombus","research",TRUE,"Perplexing Bumble Bee",0,1
"Bombus","research",TRUE,"Red-belted Bumble Bee",0,1
"Bombus","research",TRUE,"Tricolored Bumble Bee",0,1
"Bombus","needs_id",TRUE,"Pyrobombus",0,2
"Apis","research",TRUE,"Western Honey Bee",0,1
"Bombus","research",TRUE,"Two-spotted Bumble Bee",0,1
"Bombus","needs_id",TRUE,"Pyrobombus",0,2
"Bombus","research",TRUE,"Tricolored Bumble Bee",0,1
"Bombus","needs_id",TRUE,"Pyrobombus",0,1
"Bombus","needs_id",TRUE,"Pyrobombus",0,1
"Bombus","research",TRUE,"Tricolored Bumble Bee",0,2
"Bombus","needs_id",TRUE,"Pyrobombus",0,1
"Bombus","research",TRUE,"Two-spotted Bumble Bee",0,2
"Bombus","research",TRUE,"Northern Amber Bumble Bee",0,1
"Apis","research",TRUE,"Western Honey Bee",0,1
"Bombus","research",TRUE,"Common Eastern Bumble Bee",0,2
"Bombus","research",TRUE,"Brown-belted Bumble Bee",0,2
"Bombus","research",TRUE,"Tricolored Bumble Bee",0,2
"Apis","research",TRUE,"Western Honey Bee",0,2
"Apis","research",TRUE,"Western Honey Bee",0,1
"Bombus","research",TRUE,"Two-spotted Bumble Bee",0,2
"Xylocopa","research",TRUE,"Eastern Carpenter Bee",0,3
"Bombus","research",TRUE,"Common Eastern Bumble Bee",0,2
"Bombus","research",TRUE,"American Bumble Bee",0,5
"Bombus","research",TRUE,"Tricolored Bumble Bee",0,1
"Bombus","research",TRUE,"Brown-belted Bumble Bee",0,1
"Nomada","needs_id",TRUE,"Nomad Bees",0,2
"Apis","research",TRUE,"Western Honey Bee",0,1
"Xylocopa","research",TRUE,"Eastern Carpenter Bee",0,1
"Apis","research",TRUE,"Western Honey Bee",0,2
"Bombus","research",TRUE,"Golden Northern Bumble Bee",0,2
"Bombus","research",TRUE,"Tricolored Bumble Bee",0,1
"Apis","research",TRUE,"Western Honey Bee",0,2
"Apis","research",TRUE,"Western Honey Bee",0,2
"Apis","research",TRUE,"Western Honey Bee",0,2
"Bombus","research",TRUE,"Common Eastern Bumble Bee",0,1
"Bombus","research",TRUE,"Northern Amber Bumble Bee",0,1
"Xylocopa","research",TRUE,"Eastern Carpenter Bee",0,2
"Bombus","research",TRUE,"Common Eastern Bumble Bee",0,1
"Bombus","needs_id",FALSE,"Bumble Bees",0,0
"Bombus","research",TRUE,"Tricolored Bumble Bee",0,2
"Bombus","research",TRUE,"Common Eastern Bumble Bee",0,1
"Bombus","research",TRUE,"Common Eastern Bumble Bee",0,2
"Bombus","research",TRUE,"Red-belted Bumble Bee",0,1
"Bombus","needs_id",TRUE,"Bumble Bees",0,3
"Bombus","research",TRUE,"Tricolored Bumble Bee",0,1
"Bombus","research",TRUE,"Tricolored Bumble Bee",0,1
"Bombus","research",TRUE,"Common Eastern Bumble Bee",0,2
"Apis","research",TRUE,"Western Honey Bee",0,1
"Bombus","research",TRUE,"Red-belted Bumble Bee",0,2
"Epeolus","research",TRUE,"Epeolus scutellaris",1,3
"Nomada","needs_id",TRUE,"Nomad Bees",0,3
"Nomada","research",TRUE,"Nomada luteoloides",1,3
"Nomada","needs_id",TRUE,"Nomad Bees",0,2
"Bombus","research",TRUE,"Tricolored Bumble Bee",0,1
"Bombus","research",TRUE,"Tricolored Bumble Bee",0,2
"Bombus","research",TRUE,"Tricolored Bumble Bee",0,2
"Bombus","research",TRUE,"Common Eastern Bumble Bee",0,1
"Bombus","research",TRUE,"Tricolored Bumble Bee",0,3
"Bombus","research",TRUE,"Red-belted Bumble Bee",0,1
"Bombus","research",TRUE,"Red-belted Bumble Bee",0,1
"Bombus","research",TRUE,"Red-belted Bumble Bee",0,2
"Bombus","research",TRUE,"Northern Amber Bumble Bee",0,1
"Bombus","research",TRUE,"Perplexing Bumble Bee",0,3
"Bombus","research",TRUE,"Perplexing Bumble Bee",0,2
"Bombus","research",TRUE,"Common Eastern Bumble Bee",0,2
"Bombus","research",TRUE,"Common Eastern Bumble Bee",0,3
"Bombus","research",TRUE,"Common Eastern Bumble Bee",0,1
"Bombus","research",TRUE,"Brown-belted Bumble Bee",0,2
"Bombus","research",TRUE,"Brown-belted Bumble Bee",0,2
"Bombus","research",TRUE,"Brown-belted Bumble Bee",0,2
"Bombus","research",TRUE,"Brown-belted Bumble Bee",0,2
"Bombus","research",TRUE,"American Bumble Bee",0,2
"Bombus","research",TRUE,"American Bumble Bee",0,2
"Bombus","research",TRUE,"American Bumble Bee",0,3
"Bombus","research",TRUE,"Bombus impatiens",0,1
"Bombus","research",TRUE,"Brown-belted Bumble Bee",0,2
"Bombus","research",TRUE,"Common Eastern Bumble Bee",0,1
"Bombus","research",TRUE,"Common Eastern Bumble Bee",0,2
"Apis","research",TRUE,"Western Honey Bee",0,2
"Bombus","research",TRUE,"Tricolored Bumble Bee",0,2
"Xylocopa","research",TRUE,"Eastern Carpenter Bee",0,2
"Apis","research",TRUE,"Western Honey Bee",0,3
"Ceratina","needs_id",TRUE,"Zadontomerus",0,1
"Xylocopa","research",TRUE,"Eastern Carpenter Bee",0,2
"Apis","research",TRUE,"Western Honey Bee",0,2
"Bombus","research",TRUE,"Brown-belted Bumble Bee",0,2
"Bombus","research",TRUE,"Common Eastern Bumble Bee",0,3
"Ceratina","needs_id",TRUE,"Zadontomerus",0,1
"Bombus","research",TRUE,"Common Eastern Bumble Bee",0,2
"Bombus","research",TRUE,"Common Eastern Bumble Bee",0,1
"Apis","research",TRUE,"Western Honey Bee",0,2
"Bombus","needs_id",TRUE,"Pyrobombus",0,3
"Bombus","needs_id",TRUE,"Bumblebees",0,3
"Ceratina","research",TRUE,"Spurred Carpenter Bee",0,2
"Apis","research",TRUE,"Western Honey Bee",0,2
"Bombus","research",TRUE,"Common Eastern Bumble Bee",0,2
"Apis","research",TRUE,"Western Honey Bee",0,4
"Bombus","research",TRUE,"Brown-belted Bumble Bee",0,1
"Bombus","research",TRUE,"Common Eastern Bumble Bee",0,2
"Bombus","research",TRUE,"Common Eastern Bumble Bee",0,1
"Bombus","research",TRUE,"Common Eastern Bumble Bee",0,2
"Bombus","research",TRUE,"Common Eastern Bumble Bee",0,2
"Bombus","research",TRUE,"Common Eastern Bumblebee",0,1
"Bombus","research",TRUE,"Common Eastern Bumblebee",0,1
"Bombus","research",TRUE,"Common Eastern Bumble Bee",0,3
"Bombus","research",TRUE,"Common Eastern Bumblebee",0,1
"Bombus","research",TRUE,"Common Eastern Bumblebee",0,1
"Xylocopa","research",TRUE,"Eastern Carpenter Bee",0,4
"Bombus","research",TRUE,"Common Eastern Bumblebee",0,1
"Bombus","research",TRUE,"Perplexing Bumble Bee",0,1
"Bombus","research",TRUE,"Perplexing Bumble Bee",0,1
"Bombus","research",TRUE,"Northern Amber Bumble Bee",0,2
"Apis","research",TRUE,"Honey Bee",0,2
"Bombus","research",TRUE,"Common Eastern Bumblebee",0,1
"Bombus","research",TRUE,"Two-spotted Bumblebee",0,2
"Apis","research",TRUE,"Honey Bee",0,1
"Bombus","research",TRUE,"Red-belted Bumble Bee",0,3
"Bombus","research",TRUE,"Common Eastern Bumblebee",0,1
"Bombus","research",TRUE,"Common Eastern Bumble Bee",0,3
"Bombus","research",TRUE,"Common Eastern Bumblebee",0,1
"Bombus","needs_id",TRUE,"Pyrobombus",0,2
"Bombus","research",TRUE,"Common Eastern Bumblebee",0,1
"Bombus","research",TRUE,"Common Eastern Bumble Bee",0,3
"Bombus","needs_id",TRUE,"Pyrobombus",0,2
"Bombus","research",TRUE,"Brown-belted Bumble Bee",0,2
"Ceratina","needs_id",TRUE,"Zadontomerus",0,2
"Bombus","research",TRUE,"Common Eastern Bumble Bee",0,2
"Bombus","research",TRUE,"Common Eastern Bumblebee",0,1
"Bombus","research",TRUE,"Common Eastern Bumblebee",0,1
"Bombus","research",TRUE,"Brown-belted Bumble Bee",0,3
"Bombus","research",TRUE,"Common Eastern Bumble Bee",0,2
"Bombus","research",TRUE,"Common Eastern Bumble Bee",0,1
"Bombus","research",TRUE,"Common Eastern Bumble Bee",0,2
"Apis","research",TRUE,"Western Honey Bee",0,2
"Bombus","research",TRUE,"Common Eastern Bumble Bee",0,1
